date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:04:50	2123/2123	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:49%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedf669.json	(from https://ctoiam.com/2023/08/how-to-be-productive/)
08:04:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:50%20GMT	https://ctoiam.com/?p=40	/Users/stevermeister/ctoiam-static/ctoiam.com/index3ba0.html	(from https://ctoiam.com/2023/08/how-to-be-productive/)
08:04:51	2279/2279	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:50%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F08%2Fhow-to-be-productive%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embeded83	(from https://ctoiam.com/2023/08/how-to-be-productive/)
08:04:52	8523/8523	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:51%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/22	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/22.json	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:53	2231/2231	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:52%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fcto-vs-cpo-vs-coo-understanding-the-roles%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedfd06.json	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:53%20GMT	https://ctoiam.com/?p=22	/Users/stevermeister/ctoiam-static/ctoiam.com/index0345.html	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:54	2387/2387	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:53%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fcto-vs-cpo-vs-coo-understanding-the-roles%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed4eb9	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:55	82955/82955	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:54%20GMT	https://ctoiam.com/tag/cpo/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/cpo/index.html	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:55	82955/82955	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:54%20GMT	https://ctoiam.com/tag/coo/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/coo/index.html	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:55	84006/84006	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:54%20GMT	https://ctoiam.com/tag/cto/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/cto/index.html	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:56	8249/8249	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:55%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/20	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/20.json	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:57	2228/2228	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:56%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fsecurity-awareness-for-software-engineers%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed95eb.json	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:57	84016/84016	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:56%20GMT	https://ctoiam.com/tag/roles/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/roles/index.html	(from https://ctoiam.com/2023/07/cto-vs-cpo-vs-coo-understanding-the-roles/)
08:04:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:04:57%20GMT	https://ctoiam.com/?p=20	/Users/stevermeister/ctoiam-static/ctoiam.com/index341b.html	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:58	2384/2384	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:04:57%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fsecurity-awareness-for-software-engineers%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed864a	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:59	10201/10201	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:04:58%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/1	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/1.json	(from https://ctoiam.com/2023/07/hello-world/)
08:04:59	82961/82961	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:58%20GMT	https://ctoiam.com/tag/awareness/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/awareness/index.html	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:59	82956/82956	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2006:04:58%20GMT	https://ctoiam.com/tag/security/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/security/index.html	(from https://ctoiam.com/2023/07/security-awareness-for-software-engineers/)
08:04:59	751/751	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/2023/07/hello-world/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/2023/07/hello-world/feed/index.html	(from https://ctoiam.com/2023/07/hello-world/)
08:05:01	2123/2123	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:00%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fhello-world%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed85c9.json	(from https://ctoiam.com/2023/07/hello-world/)
08:05:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:05:01%20GMT	https://ctoiam.com/?p=1	/Users/stevermeister/ctoiam-static/ctoiam.com/indexcff1.html	(from https://ctoiam.com/2023/07/hello-world/)
08:05:02	2279/2279	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:05:01%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2023%2F07%2Fhello-world%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed65dd	(from https://ctoiam.com/2023/07/hello-world/)
08:05:03	6108/6108	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:02%20GMT	https://ctoiam.com/wp-json/wp/v2/posts/156	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/posts/156.json	(from https://ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/)
08:05:04	2262/2262	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:03%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2018%2F06%2Fresponsibilities-of-a-vp-of-engineering-or-cto%2F	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embed432b.json	(from https://ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/)
08:05:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Oct%202025%2006:05:04%20GMT	https://ctoiam.com/?p=156	/Users/stevermeister/ctoiam-static/ctoiam.com/indexd1a7.html	(from https://ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/)
08:05:05	2418/2418	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Oct%202025%2006:05:04%20GMT	https://ctoiam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctoiam.com%2F2018%2F06%2Fresponsibilities-of-a-vp-of-engineering-or-cto%2F&format=xml	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/oembed/1.0/embedff65	(from https://ctoiam.com/2018/06/responsibilities-of-a-vp-of-engineering-or-cto/)
08:05:06	525/525	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:05%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/12	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/12.json	(from https://ctoiam.com/tag/coo/)
08:05:07	525/525	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:06%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/11	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/11.json	(from https://ctoiam.com/tag/cpo/)
08:05:07	7948/7948	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/coo/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/coo/feed/index.html	(from https://ctoiam.com/tag/coo/)
08:05:08	525/525	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:07%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/10	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/10.json	(from https://ctoiam.com/tag/cto/)
08:05:08	7948/7948	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/cpo/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/cpo/feed/index.html	(from https://ctoiam.com/tag/cpo/)
08:05:09	531/531	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:08%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/13	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/13.json	(from https://ctoiam.com/tag/roles/)
08:05:09	12572/12572	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/cto/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/cto/feed/index.html	(from https://ctoiam.com/tag/cto/)
08:05:10	540/540	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:09%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/6	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/6.json	(from https://ctoiam.com/tag/awareness/)
08:05:10	12576/12576	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/roles/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/roles/feed/index.html	(from https://ctoiam.com/tag/roles/)
08:05:11	537/537	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Oct%202025%2006:05:10%20GMT	https://ctoiam.com/wp-json/wp/v2/tags/4	/Users/stevermeister/ctoiam-static/ctoiam.com/wp-json/wp/v2/tags/4.json	(from https://ctoiam.com/tag/security/)
08:05:12	7538/7538	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/awareness/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/awareness/feed/index.html	(from https://ctoiam.com/tag/awareness/)
08:05:12	7536/7536	---MC-	200	added ('OK')	application/rss+xml	etag:%2267e03d6c79ecb2ecc4a12f283036a754%22	https://ctoiam.com/tag/security/feed/	/Users/stevermeister/ctoiam-static/ctoiam.com/tag/security/feed/index.html	(from https://ctoiam.com/tag/security/)
